file,line,current_cerr,message_template,context_function,classification,tag_composition,proposed_enum_name,wording_change
src/ast/ast_infer_type_function.cpp,1109,,recursive call in argument initializer is not allowed,InferTypes::inferFunctionCall,recategorize,recursion | argument,recursion_argument,missing cerr; assign recursion-related code
src/ast/ast_infer_type_function.cpp,1114,invalid_type,cannot infer type for function call '<var>' with 'auto' return type,InferTypes::inferFunctionCall,primary,invalid | function | result | auto,invalid_function_result_auto,
src/ast/ast_infer_type_function.cpp,1119,,recursive call in function is not allowed,InferTypes::inferFunctionCall,recategorize,recursion | function,recursion_function,missing cerr; assign recursion-related code
src/ast/ast_infer_type_function.cpp,1138,invalid_type,default arguments don't match the function signature of '<var>',InferTypes::inferFunctionCall,primary,invalid | function | argument | mismatching,mismatching_function_argument,
src/ast/ast_infer_type_function.cpp,1153,,internal compiler error: array<auto> type not under default<array<auto>> or default<,InferTypes::inferFunctionCall,internal,internal | type | array,internal_array_type,missing cerr; internal invariant
src/ast/ast_infer_type_function.cpp,1162,,internal compiler error: unknown array<auto> type not under make strcut,InferTypes::inferFunctionCall,internal,internal | type | array,internal_array_type,typo: strcut -> struct; missing cerr; internal invariant
src/ast/ast_infer_type_function.cpp,1212,,internal compiler error: multiple instances of '<var>',InferTypes::inferFunctionCall,internal,internal | function | ambiguous,internal_function_ambiguous,missing cerr; internal invariant
src/ast/ast_infer_type_function.cpp,1303,invalid_type,unknown type of argument <var>; can't instance <var>,InferTypes::inferFunctionCall,primary,lookup | argument | type,lookup_argument_type,
src/ast/ast_infer_type_function.cpp,1350,function_already_declared,can't instance generic <var>,InferTypes::inferFunctionCall,primary,already_declared | function,already_declared_function,
src/ast/ast_infer_type_function.cpp,1362,invalid_annotation,Macro [<var>] failed to generic_apply to a function <var>,InferTypes::inferFunctionCall,primary,invalid | annotation | macro,invalid_annotation_macro,
src/ast/ast_infer_type_function.cpp,1391,function_not_found,can't access private structure <var>,InferTypes::inferFunctionCall,recategorize,cant | structure | private,cant_access_private_structure,recategorize from function_not_found to invalid_private/cant_access_private
src/ast/ast_infer_type_function.cpp,1395,function_not_found,default constructor <var> is not visible directly,InferTypes::inferFunctionCall,primary,lookup | function | constant,lookup_function,
src/ast/ast_infer_type_function.cpp,1400,invalid_argument_count,can only generate default structure constructor without arguments,InferTypes::inferFunctionCall,primary,invalid | function | argument,invalid_function_argument_count,
src/ast/ast_infer_type_helper.cpp,89,invalid_array_dimension,array dimension can't be 0 or less: '<var>',InferTypes::verifyType,primary,invalid | array | exceeds,invalid_array_dimension,
src/ast/ast_infer_type_helper.cpp,94,invalid_array_dimension,array is too big: '<var>',InferTypes::verifyType,primary,exceeds | array,exceeds_array,
src/ast/ast_infer_type_helper.cpp,106,invalid_type,malformed type: '<var>',InferTypes::verifyType,primary,invalid | type,invalid_type,
src/ast/ast_infer_type_helper.cpp,112,invalid_type,can't declare an array of void: '<var>',InferTypes::verifyType,primary,invalid | array | void,invalid_array_void,
src/ast/ast_infer_type_helper.cpp,116,invalid_type,can't declare a void reference: '<var>',InferTypes::verifyType,primary,invalid | type | ref | void,invalid_type_ref_void,
src/ast/ast_infer_type_helper.cpp,122,invalid_type,can't declare a pointer to a reference: '<var>',InferTypes::verifyType,primary,invalid | type | ref,invalid_type_ref,
src/ast/ast_infer_type_helper.cpp,127,invalid_type,can't declare a smart pointer to anything other than annotation: '<var>',InferTypes::verifyType,primary,invalid | type,invalid_type,
src/ast/ast_infer_type_helper.cpp,130,invalid_type,this annotation does not support smart pointers: '<var>',InferTypes::verifyType,primary,invalid | annotation | type,invalid_annotation_type,
src/ast/ast_infer_type_helper.cpp,137,invalid_type,can't declare a void smart pointer,InferTypes::verifyType,primary,invalid | type | void,invalid_type_void,
src/ast/ast_infer_type_helper.cpp,148,invalid_array_type,array type is not fully resolved: '<var>',InferTypes::verifyType,follow_on,not_resolved_yet | array | type,not_resolved_yet_array_type,
src/ast/ast_infer_type_helper.cpp,152,invalid_array_type,can't declare an array of references: '<var>',InferTypes::verifyType,primary,invalid | array | ref,invalid_array_ref,
src/ast/ast_infer_type_helper.cpp,156,invalid_array_type,can't declare a void array: '<var>',InferTypes::verifyType,primary,invalid | array | void,invalid_array_void,
src/ast/ast_infer_type_helper.cpp,160,invalid_type,can't have array of non-trivial type: '<var>',InferTypes::verifyType,primary,invalid | array | type,invalid_array_type,
src/ast/ast_infer_type_helper.cpp,168,invalid_array_type,table key is not fully resolved: '<var>',InferTypes::verifyType,follow_on,not_resolved_yet | table | type,not_resolved_yet_table_type,recategorize: cerr is invalid_array_type but it's a table key
src/ast/ast_infer_type_helper.cpp,172,invalid_table_type,table key can't be declared as a reference: '<var>',InferTypes::verifyType,primary,invalid | table | ref,invalid_table_ref,
src/ast/ast_infer_type_helper.cpp,176,invalid_table_type,table key has to be declare as a basic 'hashable' type: '<var>',InferTypes::verifyType,primary,invalid | table | type,invalid_table_type,typo: declare -> declared
src/ast/ast_infer_type_helper.cpp,183,invalid_array_type,table value is not fully resolved: '<var>',InferTypes::verifyType,follow_on,not_resolved_yet | table | type,not_resolved_yet_table_type,recategorize: cerr is invalid_array_type but it's a table value
src/ast/ast_infer_type_helper.cpp,187,invalid_table_type,table value can't be declared as a reference: '<var>',InferTypes::verifyType,primary,invalid | table | ref,invalid_table_ref,
src/ast/ast_infer_type_helper.cpp,191,invalid_type,can't have table value of non-trivial type: '<var>',InferTypes::verifyType,primary,invalid | table | type,invalid_table_type,
src/ast/ast_infer_type_helper.cpp,199,invalid_return_type,not a valid return type: '<var>',InferTypes::verifyType,primary,invalid | result | type,invalid_result_type,
src/ast/ast_infer_type_helper.cpp,206,invalid_argument_type,can't pass a boxed type by a reference: '<var>',InferTypes::verifyType,primary,invalid | argument | type | ref,invalid_argument_type_ref,
src/ast/ast_infer_type_helper.cpp,214,invalid_type,tuple element can't be a reference: '<var>',InferTypes::verifyType,primary,invalid | tuple | ref,invalid_tuple_ref,
src/ast/ast_infer_type_helper.cpp,218,invalid_type,tuple element can't be void,InferTypes::verifyType,primary,invalid | tuple | void,invalid_tuple_void,
src/ast/ast_infer_type_helper.cpp,222,invalid_type,invalid tuple element type: '<var>',InferTypes::verifyType,primary,invalid | tuple | type,invalid_tuple_type,
src/ast/ast_infer_type_helper.cpp,230,invalid_type,variant element can't be a reference: '<var>',InferTypes::verifyType,primary,invalid | variant | ref,invalid_variant_ref,
src/ast/ast_infer_type_helper.cpp,234,invalid_type,variant element can't be void,InferTypes::verifyType,primary,invalid | variant | void,invalid_variant_void,
src/ast/ast_infer_type_helper.cpp,238,invalid_type,invalid variant element type: '<var>',InferTypes::verifyType,primary,invalid | variant | type,invalid_variant_type,
src/ast/ast_infer_type_helper.cpp,649,invalid_array_dimension,array dimension can't be 0 or less,InferTypes::inferTypeExpr,primary,invalid | array | exceeds,invalid_array_dimension,
src/ast/ast_infer_type_helper.cpp,653,invalid_array_dimension,array dimension must be int32 or uint32,InferTypes::inferTypeExpr,primary,invalid | array | type,invalid_array_dimension_type,
src/ast/ast_infer_type_helper.cpp,657,invalid_array_dimension,array dimension must be constant,InferTypes::inferTypeExpr,primary,invalid | array | constant,invalid_array_dimension_constant,
src/ast/ast_infer_type_helper.cpp,661,invalid_array_dimension,can't deduce array dimension,InferTypes::inferTypeExpr,primary,invalid | array,invalid_array_dimension,
src/ast/ast_infer_type_helper.cpp,668,invalid_type,typeDecl must have exactly one dimension,InferTypes::inferTypeExpr,primary,invalid | type,invalid_type_dimension,
src/ast/ast_infer_type_helper.cpp,678,invalid_type,can't deduce typeDecl type,InferTypes::inferTypeExpr,follow_on,not_resolved_yet | type,not_resolved_yet_type,
src/ast/ast_infer_type_helper.cpp,682,invalid_type,can't deduce type,InferTypes::inferTypeExpr,follow_on,not_resolved_yet | type,not_resolved_yet_type,
src/ast/ast_infer_type_helper.cpp,689,invalid_type,can't find typeMacro <var>,InferTypes::inferTypeExpr,primary,lookup | macro,lookup_macro,
src/ast/ast_infer_type_helper.cpp,692,invalid_type,too many typeMacro <var> found,InferTypes::inferTypeExpr,primary,ambiguous | macro,ambiguous_macro,
src/ast/ast_infer_type_helper.cpp,697,invalid_type,can't deduce typeMacro <var>,InferTypes::inferTypeExpr,primary,invalid | macro | type,invalid_macro_type,
src/ast/ast_infer_type_helper.cpp,770,invalid_cast,"incompatible cast, can't cast <var> to <var>",InferTypes::castStruct,primary,invalid | structure | type,invalid_cast_structure,
src/ast/ast_infer_type_helper.cpp,774,invalid_cast,"invalid cast, expecting structure",InferTypes::castStruct,primary,invalid | structure,invalid_cast_structure,
src/ast/ast_infer_type_helper.cpp,791,invalid_cast,"incompatible cast, can't cast '<var>?' to '<var>?'",InferTypes::castStruct,primary,invalid | structure | type,invalid_cast_structure_pointer,
src/ast/ast_infer_type_helper.cpp,795,invalid_cast,"invalid cast, expecting structure pointer",InferTypes::castStruct,primary,invalid | structure | type,invalid_cast_structure_pointer,
src/ast/ast_infer_type_helper.cpp,805,invalid_cast,"invalid cast, number of arguments does not match",InferTypes::castFunc,primary,invalid | function | argument | mismatching,mismatching_function_argument_count,
src/ast/ast_infer_type_helper.cpp,842,invalid_cast,"incompatible cast, can't cast <var> to <var>",InferTypes::castFunc,primary,invalid | function | type,invalid_cast_function,
src/ast/ast_infer_type_helper.cpp,872,invalid_return_type,this type can't be returned at all: '<var>',InferTypes::setBlockCopyMoveFlags,primary,invalid | result | type,invalid_result_type,
src/ast/ast_infer_type_helper.cpp,892,cant_get_field,can't access private field '<var>' of <var> outside of member functions.,InferTypes::verifyPrivateFieldLookup,recategorize,cant | field | private,cant_access_private_field,recategorize from cant_get_field to invalid_private/cant_access_private
src/ast/ast_infer_type_helper.cpp,959,invalid_return_type,returning void value,InferTypes::inferReturnType,primary,invalid | result | void,invalid_result_void,
src/ast/ast_infer_type_helper.cpp,966,,subexpresion type is not resolved yet,InferTypes::inferReturnType,follow_on,not_resolved_yet | expression | type,not_resolved_yet_expression_type,typo: subexpresion -> subexpression; missing cerr
src/ast/ast_infer_type_helper.cpp,969,,subexpresion type is not fully resolved yet,InferTypes::inferReturnType,follow_on,not_resolved_yet | expression | type,not_resolved_yet_expression_type,typo: subexpresion -> subexpression; missing cerr
src/ast/ast_infer_type_helper.cpp,974,cant_infer_mismatching_restrictions,"type can't be inferred, <var>, returns <var>",InferTypes::inferReturnType,primary,invalid | result | type | mismatching,mismatching_result_type,
src/ast/ast_infer_type_helper.cpp,995,not_expecting_return_value,not expecting a return value,InferTypes::inferReturnType,primary,invalid | result | void,not_expecting_result_value,
src/ast/ast_infer_type_helper.cpp,1000,expecting_return_value,expecting a return value,InferTypes::inferReturnType,primary,missing | result,missing_result_value,
src/ast/ast_infer_type_helper.cpp,1007,invalid_return_type,"incompatible return type, reference matters. expecting <var>, passing <var>",InferTypes::inferReturnType,primary,invalid | result | type | ref,invalid_result_type_ref,
src/ast/ast_infer_type_helper.cpp,1011,invalid_return_type,"incompatible return type, constant matters. expecting <var>, passing <var>",InferTypes::inferReturnType,primary,invalid | result | type,invalid_result_type_constant,
src/ast/ast_infer_type_helper.cpp,1018,invalid_return_type,this type can't be returned at all <var>,InferTypes::inferReturnType,primary,invalid | result | type,invalid_result_type,
src/ast/ast_infer_type_helper.cpp,1023,cant_move,can't return via move from a constant value,InferTypes::inferReturnType,primary,cant | result,cant_move_result,
src/ast/ast_infer_type_make.cpp,32,type_not_found,undefined generator type <var>,InferTypes::visit(ExprMakeGenerator),primary,lookup | generator | type,lookup_generator_type,
src/ast/ast_infer_type_make.cpp,38,type_not_found,generator of undefined type <var>,InferTypes::visit(ExprMakeGenerator),primary,lookup | generator | type,lookup_generator_type,
src/ast/ast_infer_type_make.cpp,42,type_not_found,generator can't be void (yet),InferTypes::visit(ExprMakeGenerator),recategorize,invalid | generator | void,invalid_generator_void,recategorize: not a lookup miss; cerr should be invalid_type
src/ast/ast_infer_type_make.cpp,47,invalid_argument_count,generator can only have one argument,InferTypes::visit(ExprMakeGenerator),primary,invalid | generator | argument,invalid_generator_argument_count,
